date,name,rating,review
08/23/2022,Elizalee,4.0,"This place was WONDERFUL! We had the steak platter (I cant remember what its called!) Which had the New York strip, the Filet, smoked sausage, and another steak! It was all perfectly cooked, nicely charred and tasted like heaven. We also had the Mashed potato trio (the bacon one is where its at!) And their homemade steaksauce is something I highly recommend. We had mentioned that it was my birthday and they were quick to celebrate me and make me feel completely at home. All in all, the food was absolutely delicous, the atmosphere, while a bit noisy, was welcoming and lovely, and the drinks were delicious- if a bit overpriced for what you get. Highly recommend for anyone looking for a fancy date night!"
08/22/2022,JulietteZ,4.0,"This restaurant provided excellent cuisine with great ambiance. The service was a bit slow and the steaks were mixed up upon arrival - too late to change it or send it back. Nonetheless, it was a good dining experience and I would recommend it!"
08/21/2022,john,5.0,Excellent service very specail staff
08/21/2022,GerardB,4.0,"Our server, Amanda was outstanding! Very attentive and personable. Food was delicious as always and portions were enough to make two meals."
08/21/2022,OpenTable Diner,5.0,"We went for my mothers birthday, she was given a card signed by all employees at the start of our dinner and ended with a slice of cake with a candle at the end, it was so sweet and i really loved that they went above and beyond for us. The food was top notch as well as the service. This will def be a staple in our future visits to Mohegan casino! Thank you MJ steak house for making moms birthday a little more special!"
08/21/2022,MsMi,5.0,"The hostess Samantha and Nori was very kind and friendly. Our server, Allison was very sweet, attentive, informative and friendly. We love all our dishes especially the specials! Thank you for your hospitality, Allison. We definitely be back."
08/21/2022,MDPT,4.0,"Great service! Note that they have a generous amount of appetizer (smoked bacon), make sure you have room for the entree! They have a good selection of local oysters. The mashed potato trio side is a must-try with your steak, never enjoyed mashed potatoes before until now. As the steak is superb, the dessert needs a little tweak; creme brulee is good, but the baked Alaska? (forgot the actual name), not sure how to make of it. It's ice cream floating in a sea of syrup with nuts, too overwhelming. Overall, good food and good service!"
08/21/2022,OpenTable Diner,5.0,"Excellent and attentive waitstaff, food and martinis were excellent, a definite must!"
08/20/2022,LoveLongIsland,2.0,"Wanted to like it, they have a captive audience if you are staying in the hotel!! Mohegan is great, should have a better steakhouse sad to say!
Our server  and food runners were very friendly and attentive, made sub par food as good experience as possible."
08/20/2022,ScottB,4.0,"Two critiques,

When we arrived for our reservation we still had to wait outside the restaurant for a table to be available. I would think with a reservation they would have one available. 

Secondly, ordered a medium rare steak, half was rare, half was medium rare. For 75 dollar steak it should be cooked as ordered."
08/20/2022,MaureenY,5.0,Excellent food and service . Very pricey though. Great for special occasions
08/20/2022,NicoleJ,5.0,"Decided to go to the casino for our anniversary and made a reservation at Michael Jordan’s for dinner and we were so glad we did! From the moment we walked in everyone was very friendly and professional.  The food was amazing, steaks were cooked perfectly, I had the filet and my husband had the Kansas City and we had the mashed potato trio which was super yummy! As an added touch they even gave us an Anniversary card signed by all the staff, and complimentary champagne which was so nice.  We had a great meal and a great experience."
08/20/2022,RLT1,4.0,"This was our second visit to MJ over the past two months.  Our last visit was much better than the first.  My wife, son and I went there for Father's Day and I ordered the Delmonico steak (very expensive!) and my son ordered lamb chops.  Both were overcooked and tasteless.  I sent y steak back and ordered the New York strip.  That steak was also overcooked!!   My wife and I have eaten at MJ many times and alway enjoyed well prepared food.  I concluded that the kitchen must have been  overwhelmed and put an inexperienced cook on the grill that day.    Our most recent visit was much better, but I  decided avoid the steak and ordered the pork chop instead.  It was delicious!!!"
08/20/2022,OpenTable Diner,5.0,It was for my birthday and my server was amazing. Was very knowledgeable and kind.
08/20/2022,louied13,5.0,Steaksmanship sampler was amazing - well worth it for a group!
08/20/2022,OpenTable Diner,5.0,It was amazing from start to finish!! Our waiter helped us pick our wine base on what we like!! Even though they didn’t have the surf and turf available she helped us with our dinner choice. Will definitely be back!’ Oh yeah the octopus was banging!!
08/19/2022,Robert,5.0,Outstanding overall!! Food was delicious! Service was top notch!! Tate took care of everything we needed!!
08/19/2022,Patrick,4.0,"A little too much salt on the steaks, pricing is a little much for some options, not the place for me"
08/18/2022,R4ch3l,5.0,Our servers were incredible and my fiancé’s steak was the best he’d ever had.
08/18/2022,EdGen,5.0,Wonderful Anniversary dinner at MJ’s.  Food is terrific and excellent service by Jen and Jorge!  Well done!
08/16/2022,CindyH,5.0,"Dinner was fabulous, I would highly recommend. I have eaten there many times and I have never been disappointed"
08/15/2022,ScottB,5.0,"Fabulous ......everything wad great.
Had lamb chops they were done to perfection."
08/15/2022,wb620,5.0,"We look forward to visiting MJ’s when we go to Mohegan Sun.  The food is consistently top-notch, particularly the beef entrees.  The prices reflect the quality, but worth the splurge."
08/15/2022,StephanieJ,2.0,"Too loud. Drink was too sour. Steak was over cooked & charred. I felt like it was a Tri-Fecta of unfortunate events :( Very hesitant to try again. 

** Manager did comp the steak and was very nice. However, just plain upsetting series of things; my friends rave about this place."
08/14/2022,OpenTable Diner,5.0,Samoane was wonder. Food was excellent. Totally enjoyed the experience.
08/14/2022,MariyaV,5.0,A great place to eat especially if you are celebrating a special occasion! Service was wonderful definitely worth the money
08/14/2022,TommyZ,5.0,"Food excellent 
Service excellent
Staff excellent"
08/14/2022,SandraF,5.0,Had reservations and was able to be seated early which was nice.  Waiter was very attentive but not overkill.  Had the octopus and Caesar salad which were both very yummy.  Porterhouse steak for two with the truffle parm and mushrooms which was exceptional.  Had a side of scallops which were a bit over cooked. Bread was great with their special butter. Overall would recommend. A bit loud but you are next to the casino she to be expected.
08/12/2022,DavidS,5.0,As always great food served in an excellent environment with good staff. No complaints and would definitely recommend.
08/12/2022,MOllyC,2.0,Restaurant was nice. Took forever for food order. We finished appetizer before drinks came. Lobster tasted and smelt like ammonia.
08/12/2022,Stephaniem,3.0,Decent food. Music does not fit the intended ambiance. Waiters need to stop coming every 5 min and leave people alone to talk.
